variance,split,multi_attr,eps,ratio
7549.3111572265625,equal,True,1,3.0134538156964537
6188.165954589844,equal,True,1,2.470126335986447
9873.158935546875,equal,True,1,3.941062680774647
5610.701171875,equal,True,1,2.2396200796326338
9087.427124023438,equal,True,1,3.6274226047151443
19247.969299316406,equal,True,1,7.683199873661334
10149.131103515625,equal,True,1,4.0512223185576755
8101.761901855469,equal,True,1,3.2339752341033123
12239.114624023438,equal,True,1,4.88547973402904
4882.6453857421875,equal,True,1,1.9490025065760985
7990.069885253906,equal,True,1,3.189391201653064
6797.371276855469,equal,True,1,2.713302443672326
8666.992370605469,equal,True,1,3.4595979269992205
7210.176330566406,equal,True,1,2.8780815789253773
10076.1435546875,equal,True,1,4.022087924315109
7411.692443847656,equal,True,1,2.9585206398998882
11440.713317871094,equal,True,1,4.566782383717983
12340.280822753906,equal,True,1,4.925862182339177
8350.592590332031,equal,True,1,3.333300824483077
4640.650451660156,equal,True,1,1.8524055400050963
12665.223327636719,equal,True,1,5.055569278897747
10078.627685546875,equal,True,1,4.0230795132774615
5246.7874755859375,equal,True,1,2.094356876960596
7732.859130859375,equal,True,1,3.086720545599047
10760.002319335938,equal,True,1,4.2950633999324594
10848.233215332031,equal,True,1,4.330282471535733
7202.98291015625,equal,True,1,2.8752101857967283
7897.778381347656,equal,True,1,3.152551259728505
8350.099182128906,equal,True,1,3.333103871039056
10551.651428222656,equal,True,1,4.21189610496303
8494.827697753906,equal,True,1,3.39087506215399
9774.272033691406,equal,True,1,3.9015900579733582
9237.076293945312,equal,True,1,3.687157970329953
6622.586181640625,equal,True,1,2.6435335864703218
9555.7158203125,equal,True,1,3.814349110894315
6230.954528808594,equal,True,1,2.4872062244110054
9129.779968261719,equal,True,1,3.644328563075766
7953.63916015625,equal,True,1,3.174849171888
9492.540222167969,equal,True,1,3.789131346872851
7933.805236816406,equal,True,1,3.16693207710625
8509.091735839844,equal,True,1,3.3965688293205694
14991.557250976562,equal,True,1,5.984170536929343
5619.2342529296875,equal,True,1,2.2430262242633634
12073.601318359375,equal,True,1,4.819411891266399
10165.986083984375,equal,True,1,4.057950310575652
9556.850463867188,equal,True,1,3.8148020258527953
9394.608093261719,equal,True,1,3.7500398401928914
9253.271240234375,equal,True,1,3.693622496916999
10670.348205566406,equal,True,1,4.2592762233801915
17111.12078857422,equal,True,1,6.830235389332544
11738.370971679688,equal,True,1,4.685598203328508
7723.916748046875,equal,True,1,3.083151020241498
8334.331298828125,equal,True,1,3.326809814918093
10452.779357910156,equal,True,1,4.172429402459477
14854.843322753906,equal,True,1,5.929598523658034
6986.352783203125,equal,True,1,2.7887380734323033
9060.667907714844,equal,True,1,3.6167411450679303
7964.643249511719,equal,True,1,3.179241667357571
12413.273071289062,equal,True,1,4.9549984525608615
12021.462036132812,equal,True,1,4.798599486571315
13015.121337890625,equal,True,1,5.195237848936075
8662.387023925781,equal,True,1,3.4577596136438062
7345.726013183594,equal,True,1,2.9321888610061
5629.434143066406,equal,True,1,2.247097708033476
5535.9644775390625,equal,True,1,2.2097874800710717
7101.697021484375,equal,True,1,2.834779960927497
5868.219665527344,equal,True,1,2.34241357577383
8477.660583496094,equal,True,1,3.384022475886542
7928.911926269531,equal,True,1,3.1649788173939712
9508.896362304688,equal,True,1,3.795660217107307
12856.422302246094,equal,True,1,5.131890054077656
13258.096069335938,equal,True,1,5.292225920608125
10211.009887695312,equal,True,1,4.0759224341594065
5534.39794921875,equal,True,1,2.2091621699406603
9419.919006347656,equal,True,1,3.7601431815480253
10540.555053710938,equal,True,1,4.207466772085324
10124.322692871094,equal,True,1,4.041319560787973
9073.04638671875,equal,True,1,3.6216822547943632
9003.096130371094,equal,True,1,3.5937602546926706
9271.008239746094,equal,True,1,3.7007025639250237
6798.563415527344,equal,True,1,2.7137783089207947
7464.550476074219,equal,True,1,2.9796199475831946
16051.086730957031,equal,True,1,6.4071022571610206
13353.333923339844,equal,True,1,5.330241955259457
7788.4356689453125,equal,True,1,3.1089049975669525
9370.68017578125,equal,True,1,3.740488548329108
7160.886535644531,equal,True,1,2.858406602296544
7312.715148925781,equal,True,1,2.919011934954785
12633.132019042969,equal,True,1,5.042759411306059
12675.820556640625,equal,True,1,5.0597993681751054
12243.799926757812,equal,True,1,4.8873499633928255
8827.902221679688,equal,True,1,3.523828211670768
11986.484558105469,equal,True,1,4.78463754853091
12926.470703125,equal,True,1,5.159851230470539
14372.254150390625,equal,True,1,5.736963705383278
5865.8238525390625,equal,True,1,2.341457240600876
5403.4935302734375,equal,True,1,2.1569091348561718
5930.6168212890625,equal,True,1,2.3673206094359363
10218.224426269531,equal,True,1,4.078802257012404
8479.811401367188,equal,True,1,3.3848810165117102
11571.351867675781,equal,True,1,4.618929291983798
10396.344665527344,equal,True,1,4.149902401577304
5659.59326171875,equal,True,1,2.2591363045740294
7937.240539550781,equal,True,1,3.168303344751387
10966.814086914062,equal,True,1,4.37761632392244
9641.4462890625,equal,True,1,3.848570088516735
7356.595397949219,equal,True,1,2.936527586528745
9158.862365722656,equal,True,1,3.6559373654913836
8645.994567871094,equal,True,1,3.4512162472070753
10266.038940429688,equal,True,1,4.097888346741752
11060.215209960938,equal,True,1,4.41489919182576
6176.8316650390625,equal,True,1,2.465602034711315
8128.715087890625,equal,True,1,3.2447341205250315
11541.681823730469,equal,True,1,4.607085919088338
13392.543579101562,equal,True,1,5.345893249040638
6646.393981933594,equal,True,1,2.653036931231454
12627.246826171875,equal,True,1,5.040410222546428
8429.739929199219,equal,True,1,3.3648940182651663
6069.018371582031,equal,True,1,2.4225662697541517
5952.690673828125,equal,True,1,2.376131815356
10913.63232421875,equal,True,1,4.35638779295028
9603.267761230469,equal,True,1,3.833330389426709
8019.79345703125,equal,True,1,3.2012559412197756
5574.6357421875,equal,True,1,2.225223864608102
10651.673034667969,equal,True,1,4.251821667086163
10655.460510253906,equal,True,1,4.2533335113483215
7713.3511962890625,equal,True,1,3.0789335755506615
13591.40771484375,equal,True,1,5.4252737217985825
8258.107238769531,equal,True,1,3.296383504510743
5511.7899169921875,equal,True,1,2.2001377358486427
14231.051879882812,equal,True,1,5.680600083327581
14754.909362792969,equal,True,1,5.889707947327282
9514.219177246094,equal,True,1,3.7977849218202757
13059.416320800781,equal,True,1,5.212919049576354
9135.678527832031,equal,True,1,3.646683087412368
12688.127746582031,equal,True,1,5.0647120214910215
7295.828430175781,equal,True,1,2.9122712739869208
9641.346557617188,equal,True,1,3.8485302787780498
5822.702331542969,equal,True,1,2.324244450019324
8706.578674316406,equal,True,1,3.475399567106855
8254.632568359375,equal,True,1,3.294996522495073
8747.912231445312,equal,True,1,3.4918986572691644
8224.44921875,equal,True,1,3.2829482536985477
10394.418334960938,equal,True,1,4.149133469409224
8003.6717529296875,equal,True,1,3.194820650670932
7973.103332519531,equal,True,1,3.1826186734035593
5625.39501953125,equal,True,1,2.245485413616729
10132.062438964844,equal,True,1,4.044409030398244
8225.262390136719,equal,True,1,3.283272846812686
7807.887268066406,equal,True,1,3.1166694802292874
10198.674682617188,equal,True,1,4.070998598058878
13007.539306640625,equal,True,1,5.1922113342613985
9470.30859375,equal,True,1,3.780257161653827
6866.66064453125,equal,True,1,2.740960637255976
10258.378784179688,equal,True,1,4.09483064695966
6806.396728515625,equal,True,1,2.716905127569869
6729.3446044921875,equal,True,1,2.6861482793872797
11103.861755371094,equal,True,1,4.4323215560744895
8527.034912109375,equal,True,1,3.403731195776133
12211.304016113281,equal,True,1,4.8743785910534365
8852.68359375,equal,True,1,3.5337201764697013
9514.2412109375,equal,True,1,3.7977937169951015
9464.674255371094,equal,True,1,3.778008106325039
4503.489685058594,equal,True,1,1.7976551625373889
12204.319519042969,equal,True,1,4.8715905937237585
5701.639343261719,equal,True,1,2.2759198126613143
6767.052795410156,equal,True,1,2.7012002343853183
8675.408020019531,equal,True,1,3.4629571965153665
7957.5167236328125,equal,True,1,3.1763969764771467
12977.435241699219,equal,True,1,5.180194713476228
15690.701354980469,equal,True,1,6.263247451902636
11388.745422363281,equal,True,1,4.546038391352292
7162.040710449219,equal,True,1,2.8588673135318783
16052.109008789062,equal,True,1,6.407510319164225
14801.560180664062,equal,True,1,5.908329525136329
9812.012023925781,equal,True,1,3.9166547062846493
7832.1710205078125,equal,True,1,3.1263628105120027
7136.21142578125,equal,True,1,2.8485570541163696
8372.999633789062,equal,True,1,3.342245030013595
8892.622863769531,equal,True,1,3.5496627099181044
10971.7548828125,equal,True,1,4.379588538332819
12062.684814453125,equal,True,1,4.815054357225844
4499.188171386719,equal,True,1,1.7959381300137827
11181.813720703125,equal,True,1,4.463437593349757
11275.423583984375,equal,True,1,4.500803783961953
6756.541320800781,equal,True,1,2.6970043756360207
11357.043029785156,equal,True,1,4.533383767123456
12662.867919921875,equal,True,1,5.054629072272534
11835.496704101562,equal,True,1,4.7243678212278635
6269.182434082031,equal,True,1,2.5024656334634523
10330.947082519531,equal,True,1,4.123797689246885
4210.3094482421875,equal,True,1,1.6806265906688846
14568.33837890625,equal,True,1,5.815234524311264
12985.613159179688,equal,True,1,5.183459087685042
9362.474609375,equal,True,1,3.7372131375158717
10480.028747558594,equal,True,1,4.183306524292358
7330.8753662109375,equal,True,1,2.9262609375368878
4453.2115478515625,equal,True,1,1.7775856699363846
4685.120422363281,equal,True,1,1.870156590413313
7841.07373046875,equal,True,1,3.129916499682192
14232.455322265625,equal,True,1,5.681160294546263
8096.757873535156,equal,True,1,3.231977779246618
2505.2022094726562,equal,True,1,1.0
37131.93487548828,top_heavy,True,1,1.5333227378230616
55509.499267578125,top_heavy,True,1,2.2922042085217593
54678.13739013672,top_heavy,True,1,2.257874026851596
45560.349060058594,top_heavy,True,1,1.8813649057393689
43412.66033935547,top_heavy,True,1,1.7926784432573375
72546.21417236328,top_heavy,True,1,2.9957167625783065
52868.2353515625,top_heavy,True,1,2.1831360968653484
47176.24835205078,top_heavy,True,1,1.948091703972536
41163.607482910156,top_heavy,True,1,1.6998062593833438
53640.43487548828,top_heavy,True,1,2.2150232336962694
45670.63653564453,top_heavy,True,1,1.8859191067143537
49062.529235839844,top_heavy,True,1,2.0259836150386628
51806.19952392578,top_heavy,True,1,2.1392804860990724
50323.50927734375,top_heavy,True,1,2.0780544100581637
47327.667724609375,top_heavy,True,1,1.9543444017559812
57481.021240234375,top_heavy,True,1,2.373616057350223
63823.38342285156,top_heavy,True,1,2.635516983836434
38077.77801513672,top_heavy,True,1,1.5723802983110897
49395.055908203125,top_heavy,True,1,2.0397149411701174
45374.767639160156,top_heavy,True,1,1.8737015234422905
57395.691955566406,top_heavy,True,1,2.370092477638519
40977.82067871094,top_heavy,True,1,1.6921343960069435
30297.840881347656,top_heavy,True,1,1.2511162826848132
71988.40728759766,top_heavy,True,1,2.972682735868053
32599.947814941406,top_heavy,True,1,1.3461792767899112
41873.516845703125,top_heavy,True,1,1.7291211919720708
41710.923583984375,top_heavy,True,1,1.7224070806270477
44461.11785888672,top_heavy,True,1,1.835973352605034
49684.45196533203,top_heavy,True,1,2.051665235603199
29749.868225097656,top_heavy,True,1,1.2284883497114611
53574.02392578125,top_heavy,True,1,2.212280865985896
51533.91925048828,top_heavy,True,1,2.128036969279323
40908.585876464844,top_heavy,True,1,1.689275420386939
68791.0365600586,top_heavy,True,1,2.840650800171057
40764.784118652344,top_heavy,True,1,1.6833372836932223
42374.20739746094,top_heavy,True,1,1.7497966620276382
58249.40313720703,top_heavy,True,1,2.4053455494413427
50614.1865234375,top_heavy,True,1,2.0900576097917054
40114.53234863281,top_heavy,True,1,1.6564858463085572
55856.91473388672,top_heavy,True,1,2.306550351154742
44888.62548828125,top_heavy,True,1,1.8536268137279603
58002.70812988281,top_heavy,True,1,2.3951585482708935
28074.869079589844,top_heavy,True,1,1.1593210875083613
49609.53680419922,top_heavy,True,1,2.0485716957605327
61481.059997558594,top_heavy,True,1,2.538793293584888
51387.23059082031,top_heavy,True,1,2.121979621123244
73155.25964355469,top_heavy,True,1,3.020866630811066
48722.04864501953,top_heavy,True,1,2.0119238405226616
49623.821838378906,top_heavy,True,1,2.049161580661272
64839.610900878906,top_heavy,True,1,2.677480988784868
61238.83264160156,top_heavy,True,1,2.528790779203208
50392.46887207031,top_heavy,True,1,2.080902021283915
54222.9892578125,top_heavy,True,1,2.239079181317406
37052.617919921875,top_heavy,True,1,1.5300474306818452
58534.32214355469,top_heavy,True,1,2.4171109689471066
39914.250427246094,top_heavy,True,1,1.648215422882821
64296.93145751953,top_heavy,True,1,2.655071633262665
64974.21057128906,top_heavy,True,1,2.6830391353192575
63483.40881347656,top_heavy,True,1,2.621478103272165
44146.45001220703,top_heavy,True,1,1.8229794871952816
57756.689392089844,top_heavy,True,1,2.384999472912892
39941.537353515625,top_heavy,True,1,1.6493422067316743
60427.589111328125,top_heavy,True,1,2.4952913627291893
55839.954833984375,top_heavy,True,1,2.305850010592402
99483.45233154297,top_heavy,True,1,4.1080606224424665
58060.65997314453,top_heavy,True,1,2.39755160640993
61193.63104248047,top_heavy,True,1,2.5269242284847833
40980.858825683594,top_heavy,True,1,1.692259852971404
36329.44500732422,top_heavy,True,1,1.500184794275152
68928.49682617188,top_heavy,True,1,2.84632707188395
51957.90319824219,top_heavy,True,1,2.1455449238134183
95215.74670410156,top_heavy,True,1,3.9318303748447025
51356.05358886719,top_heavy,True,1,2.12069220084331
64732.267639160156,top_heavy,True,1,2.673048365909239
52328.63995361328,top_heavy,True,1,2.160854093633505
38603.12170410156,top_heavy,True,1,1.5940737927697743
56701.07489013672,top_heavy,True,1,2.341409023784722
49862.27185058594,top_heavy,True,1,2.059008113754073
61783.12841796875,top_heavy,True,1,2.551266879433465
29027.560424804688,top_heavy,True,1,1.1986614371735078
41303.49755859375,top_heavy,True,1,1.7055828674313946
52893.169982910156,top_heavy,True,1,2.184165745261878
49942.1953125,top_heavy,True,1,2.062308465913186
51944.75616455078,top_heavy,True,1,2.145002031401225
39804.16064453125,top_heavy,True,1,1.6436693854192548
52326.96826171875,top_heavy,True,1,2.1607850629406227
56538.262145996094,top_heavy,True,1,2.3346858491525544
56572.029724121094,top_heavy,True,1,2.336080244449053
46037.74725341797,top_heavy,True,1,1.9010785432680395
74087.65161132812,top_heavy,True,1,3.05936873983244
39889.45538330078,top_heavy,True,1,1.6471915385957738
60841.946350097656,top_heavy,True,1,2.5124017928190123
48086.688537597656,top_heavy,True,1,1.985687338097393
37305.986877441406,top_heavy,True,1,1.5405100253439854
65878.8696899414,top_heavy,True,1,2.7203960465941477
44344.82763671875,top_heavy,True,1,1.8311712747592508
42029.703063964844,top_heavy,True,1,1.7355707314479516
35188.79962158203,top_heavy,True,1,1.453083087574002
53564.260498046875,top_heavy,True,1,2.2118776958900095
47411.595642089844,top_heavy,True,1,1.957810113538641
55606.73486328125,top_heavy,True,1,2.296219446357259
92219.78839111328,top_heavy,True,1,3.808115545055226
57800.654296875,top_heavy,True,1,2.3868149556880116
46520.125,top_heavy,True,1,1.9209978060140898
38070.315002441406,top_heavy,True,1,1.5720721213443694
47230.63507080078,top_heavy,True,1,1.950337544184596
47148.0400390625,top_heavy,True,1,1.9469268724644124
55082.8017578125,top_heavy,True,1,2.2745842004050263
50216.6103515625,top_heavy,True,1,2.0736401355502805
54235.17852783203,top_heavy,True,1,2.2395825239237386
42685.31103515625,top_heavy,True,1,1.762643347316117
46998.337646484375,top_heavy,True,1,1.940745075495947
65993.46075439453,top_heavy,True,1,2.725127959575965
36616.92449951172,top_heavy,True,1,1.5120559462500496
55088.751220703125,top_heavy,True,1,2.274829876983923
52145.09197998047,top_heavy,True,1,2.1532746803226646
61890.35955810547,top_heavy,True,1,2.5556948723706947
49268.476806640625,top_heavy,True,1,2.0344879952754367
37390.429626464844,top_heavy,True,1,1.5439969965335043
34925.322692871094,top_heavy,True,1,1.4422030952698317
49386.67449951172,top_heavy,True,1,2.039368840042756
49338.27215576172,top_heavy,True,1,2.0373701180670585
68775.84411621094,top_heavy,True,1,2.84002344477811
49582.328552246094,top_heavy,True,1,2.0474481606817374
85564.13500976562,top_heavy,True,1,3.5332776003343316
42236.06414794922,top_heavy,True,1,1.7440921872604773
36796.99035644531,top_heavy,True,1,1.5194915693509652
51630.337646484375,top_heavy,True,1,2.132018461744528
46352.601501464844,top_heavy,True,1,1.9140801059188766
35459.172424316406,top_heavy,True,1,1.4642478374722152
63076.879455566406,top_heavy,True,1,2.604690916981807
49364.99304199219,top_heavy,True,1,2.0384735279100776
45848.99768066406,top_heavy,True,1,1.893284335596707
64536.93475341797,top_heavy,True,1,2.66498230751079
74276.0269165039,top_heavy,True,1,3.067147492532479
46551.93475341797,top_heavy,True,1,1.9223113550753996
53493.088439941406,top_heavy,True,1,2.2089387234029383
46966.053161621094,top_heavy,True,1,1.9394119229175595
66067.115234375,top_heavy,True,1,2.728169440965914
46085.84240722656,top_heavy,True,1,1.9030645801702668
32410.512756347656,top_heavy,True,1,1.3383567627287227
45525.48748779297,top_heavy,True,1,1.8799253351484373
61726.348205566406,top_heavy,True,1,2.548922202512457
62074.68640136719,top_heavy,True,1,2.5633064482530736
41570.51379394531,top_heavy,True,1,1.7166090115417232
54719.56475830078,top_heavy,True,1,2.259584724820531
36994.389892578125,top_heavy,True,1,1.5276429678224726
65386.604553222656,top_heavy,True,1,2.700068494860055
45954.229064941406,top_heavy,True,1,1.8976297507975604
58914.739807128906,top_heavy,True,1,2.43281990130907
68101.29107666016,top_heavy,True,1,2.8121685129820926
51772.968688964844,top_heavy,True,1,2.137908255025919
54022.54333496094,top_heavy,True,1,2.2308019856301127
38892.62469482422,top_heavy,True,1,1.6060285029089396
43049.9619140625,top_heavy,True,1,1.7777012075075935
42291.57879638672,top_heavy,True,1,1.7463846040983528
44557.42950439453,top_heavy,True,1,1.8399504369252957
71591.07104492188,top_heavy,True,1,2.956275169241135
37930.484436035156,top_heavy,True,1,1.5662979706669988
63695.67559814453,top_heavy,True,1,2.630243428550995
66326.87683105469,top_heavy,True,1,2.738896012687473
61502.106201171875,top_heavy,True,1,2.5396623736006023
50361.59832763672,top_heavy,True,1,2.0796272558328894
35137.61688232422,top_heavy,True,1,1.4509695521993646
47206.2578125,top_heavy,True,1,1.949330911899914
45397.75891113281,top_heavy,True,1,1.8746509229337351
35516.857482910156,top_heavy,True,1,1.4666298790294634
40954.975646972656,top_heavy,True,1,1.6911910353464217
35776.45861816406,top_heavy,True,1,1.4773498246715167
64281.4384765625,top_heavy,True,1,2.6544318675176877
54950.31085205078,top_heavy,True,1,2.269113133006022
44571.517822265625,top_heavy,True,1,1.8405321986406995
28797.260009765625,top_heavy,True,1,1.1891514328041262
62497.667053222656,top_heavy,True,1,2.5807729727776914
65990.87591552734,top_heavy,True,1,2.7250212214751373
66960.48553466797,top_heavy,True,1,2.765060192803338
45436.66357421875,top_heavy,True,1,1.8762574485488708
50367.73840332031,top_heavy,True,1,2.0798808035591034
52001.81622314453,top_heavy,True,1,2.147358264265381
32404.67138671875,top_heavy,True,1,1.3381155497431332
48783.61248779297,top_heavy,True,1,2.014466052240656
38017.24005126953,top_heavy,True,1,1.5698804491432419
28099.71160888672,top_heavy,True,1,1.1603469326511922
52618.075622558594,top_heavy,True,1,2.1728060237933264
64783.28674316406,top_heavy,True,1,2.6751551441446004
46524.938903808594,top_heavy,True,1,1.9211965909196478
52006.21472167969,top_heavy,True,1,2.147539895463401
56731.60089111328,top_heavy,True,1,2.342669561689604
38646.32214355469,top_heavy,True,1,1.5958577077830787
46550.89239501953,top_heavy,True,1,1.9222683120226032
58581.61114501953,top_heavy,True,1,2.419063716667852
39761.40393066406,top_heavy,True,1,1.6419037935698941
70306.39544677734,top_heavy,True,1,2.9032258920632366
45603.568908691406,top_heavy,True,1,1.8831496222335722
54141.80236816406,top_heavy,True,1,2.2357266572884664
48662.730407714844,top_heavy,True,1,2.0094743586324273
37107.437255859375,top_heavy,True,1,1.5323111353486552
68508.65692138672,top_heavy,True,1,2.8289902410828835
55893.02801513672,top_heavy,True,1,2.308041609702504
41088.3515625,top_heavy,True,1,1.6966986482581055
39022.879638671875,top_heavy,True,1,1.6114072387002523
54858.219299316406,top_heavy,True,1,2.2653103128125003
24216.646606445312,top_heavy,True,1,1.0
21211.601501464844,mid_heavy,True,1,54.23172397241185
23720.43585205078,mid_heavy,True,1,60.64606340755943
23167.74920654297,mid_heavy,True,1,59.23300887698342
21297.551330566406,mid_heavy,True,1,54.45147199129623
20342.241455078125,mid_heavy,True,1,52.00903022319014
55643.72302246094,mid_heavy,True,1,142.26436544845728
54241.46936035156,mid_heavy,True,1,138.67922202882593
39843.23254394531,mid_heavy,True,1,101.86723474616659
38983.06427001953,mid_heavy,True,1,99.66804161130841
26814.584350585938,mid_heavy,True,1,68.55687614325142
22767.551879882812,mid_heavy,True,1,58.20982394903576
32604.134338378906,mid_heavy,True,1,83.35902471467286
17959.677978515625,mid_heavy,True,1,45.91752766508465
