county,HISP,race,VAP,count
001,0,1,False,3054
001,0,1,True,30442
001,0,2,False,1241
001,0,2,True,9091
001,0,3,False,29
001,0,3,True,160
001,0,4,False,60
001,0,4,True,195
001,0,5,False,5
001,0,5,True,10
001,0,6,False,209
001,0,6,True,296
001,1,1,False,989
001,1,1,True,4147
001,1,2,False,123
001,1,2,True,1855
001,1,3,False,26
001,1,3,True,44
001,1,4,False,6
001,1,4,True,30
001,1,5,True,6
001,1,6,False,1276
001,1,6,True,5164
003,0,1,False,722
003,0,1,True,6410
003,0,2,False,42
003,0,2,True,153
003,0,3,False,16
003,0,3,True,74
003,0,4,False,13
003,0,4,True,71
003,0,5,True,1
003,0,6,False,33
003,0,6,True,27
003,1,1,False,812
003,1,1,True,3805
003,1,2,False,10
003,1,2,True,17
003,1,3,False,10
003,1,3,True,42
003,1,4,False,1
003,1,4,True,6
003,1,6,False,544
003,1,6,True,1977
005,0,1,False,5716
005,0,1,True,44302
005,0,2,False,2049
005,0,2,True,9510
005,0,3,False,46
005,0,3,True,187
005,0,4,False,157
005,0,4,True,575
005,0,5,False,1
005,0,5,True,8
005,0,6,False,260
005,0,6,True,184
005,1,1,False,3267
005,1,1,True,9252
005,1,2,False,443
005,1,2,True,1033
005,1,3,False,64
005,1,3,True,114
005,1,4,False,17
005,1,4,True,36
005,1,5,True,4
005,1,6,False,2800
005,1,6,True,6746
007,0,1,False,1101
007,0,1,True,13866
007,0,2,False,45
007,0,2,True,198
007,0,3,False,8
007,0,3,True,95
007,0,4,False,66
007,0,4,True,326
007,0,5,False,1
007,0,5,True,3
007,0,6,False,42
007,0,6,True,90
007,1,1,False,932
007,1,1,True,4332
007,1,2,False,22
007,1,2,True,38
007,1,3,False,7
007,1,3,True,61
007,1,4,False,14
007,1,4,True,49
007,1,5,False,2
007,1,5,True,2
007,1,6,False,476
007,1,6,True,1382
009,0,1,False,740
009,0,1,True,7350
009,0,2,False,18
009,0,2,True,16
009,0,3,False,7
009,0,3,True,38
009,0,4,False,1
009,0,4,True,17
009,0,5,False,1
009,0,5,True,2
009,0,6,False,34
009,0,6,True,53
009,1,1,False,93
009,1,1,True,321
009,1,2,False,3
009,1,2,True,3
009,1,3,False,3
009,1,3,True,12
009,1,6,False,117
009,1,6,True,225
011,0,1,False,108
011,0,1,True,1632
011,0,2,False,5
011,0,2,True,6
011,0,3,False,3
011,0,3,True,10
011,0,6,False,8
011,0,6,True,16
011,1,1,False,15
011,1,1,True,19
011,1,3,True,2
011,1,6,False,21
011,1,6,True,56
013,0,1,False,1853
013,0,1,True,15671
013,0,2,False,65
013,0,2,True,135
013,0,3,False,13
013,0,3,True,116
013,0,4,False,22
013,0,4,True,88
013,0,5,False,6
013,0,5,True,8
013,0,6,False,32
013,0,6,True,73
013,1,1,False,3254
013,1,1,True,17352
013,1,2,False,70
013,1,2,True,89
013,1,3,False,36
013,1,3,True,176
013,1,4,False,11
013,1,4,True,35
013,1,5,False,5
013,1,5,True,11
013,1,6,False,1326
013,1,6,True,4464
015,0,1,False,1639
015,0,1,True,16604
015,0,2,False,327
015,0,2,True,1943
015,0,3,False,20
015,0,3,True,57
015,0,4,False,18
015,0,4,True,85
015,0,5,True,1
015,0,6,False,65
015,0,6,True,61
015,1,1,False,878
015,1,1,True,3258
015,1,2,False,132
015,1,2,True,266
015,1,3,False,12
015,1,3,True,49
015,1,4,False,4
015,1,4,True,11
015,1,6,False,816
015,1,6,True,2171
017,0,1,False,206
017,0,1,True,2808
017,0,2,False,5
017,0,2,True,53
017,0,3,False,3
017,0,3,True,12
017,0,4,False,5
017,0,4,True,18
017,0,6,False,4
017,0,6,True,2
017,1,1,False,406
017,1,1,True,1972
017,1,2,False,3
017,1,2,True,25
017,1,3,False,31
017,1,3,True,57
017,1,4,False,5
017,1,4,True,2
017,1,5,False,2
017,1,5,True,4
017,1,6,False,349
017,1,6,True,1193
019,0,1,False,1019
019,0,1,True,14324
019,0,2,False,32
019,0,2,True,50
019,0,3,False,14
019,0,3,True,102
019,0,4,False,7
019,0,4,True,47
019,0,6,False,34
019,0,6,True,83
019,1,1,False,624
019,1,1,True,3043
019,1,2,False,11
019,1,2,True,5
019,1,3,False,13
019,1,3,True,37
019,1,4,True,3
019,1,5,True,2
019,1,6,False,225
019,1,6,True,810
021,0,1,False,4074
021,0,1,True,35227
021,0,2,False,791
021,0,2,True,3887
021,0,3,False,32
021,0,3,True,252
021,0,4,False,63
021,0,4,True,297
021,0,5,False,9
021,0,5,True,41
021,0,6,False,273
021,0,6,True,274
021,1,1,False,3196
021,1,1,True,12253
021,1,2,False,301
021,1,2,True,793
021,1,3,False,121
021,1,3,True,334
021,1,4,False,29
021,1,4,True,100
021,1,5,False,9
021,1,5,True,7
021,1,6,False,2972
021,1,6,True,8836
023,0,1,False,172
023,0,1,True,2997
023,0,2,False,8
023,0,2,True,64
023,0,3,False,3
023,0,3,True,7
023,0,4,True,4
023,0,5,True,3
023,0,6,False,7
023,0,6,True,7
023,1,1,False,55
023,1,1,True,186
023,1,2,False,1
023,1,2,True,2
023,1,3,True,1
023,1,6,False,75
023,1,6,True,134
025,0,1,False,1052
025,0,1,True,10394
025,0,2,False,71
025,0,2,True,1443
025,0,3,False,8
025,0,3,True,45
025,0,4,False,17
025,0,4,True,146
025,0,5,False,1
025,0,5,True,9
025,0,6,False,35
025,0,6,True,48
025,1,1,False,2117
025,1,1,True,11529
025,1,2,False,41
025,1,2,True,1037
025,1,3,False,27
025,1,3,True,85
025,1,4,False,7
025,1,4,True,7
025,1,5,False,3
025,1,5,True,4
025,1,6,False,905
025,1,6,True,2830
027,0,1,False,17896
027,0,1,True,119373
027,0,2,False,10164
027,0,2,True,38998
027,0,3,False,258
027,0,3,True,1027
027,0,4,False,995
027,0,4,True,5857
027,0,5,False,525
027,0,5,True,1358
027,0,6,False,1950
027,0,6,True,1725
027,1,1,False,13184
027,1,1,True,40100
027,1,2,False,5271
027,1,2,True,12267
027,1,3,False,396
027,1,3,True,815
027,1,4,False,465
027,1,4,True,1431
027,1,5,False,196
027,1,5,True,351
027,1,6,False,11475
027,1,6,True,24158
029,0,1,False,71107
029,0,1,True,459621
029,0,2,False,16619
029,0,2,True,65197
029,0,3,False,579
029,0,3,True,2345
029,0,4,False,5004
029,0,4,True,22552
029,0,5,False,323
029,0,5,True,1192
029,0,6,False,3572
029,0,6,True,4792
029,1,1,False,126856
029,1,1,True,592668
029,1,2,False,13230
029,1,2,True,33846
029,1,3,False,3168
029,1,3,True,8383
029,1,4,False,3231
029,1,4,True,10952
029,1,5,False,277
029,1,5,True,558
029,1,6,False,69252
029,1,6,True,199449
031,0,1,False,538
031,0,1,True,7536
031,0,2,False,15
031,0,2,True,41
031,0,3,False,6
031,0,3,True,33
031,0,4,False,13
031,0,4,True,36
031,0,5,True,4
031,0,6,False,14
031,0,6,True,36
031,1,1,False,221
031,1,1,True,1180
031,1,2,False,1
031,1,2,True,12
031,1,3,False,2
031,1,3,True,33
031,1,4,False,2
031,1,6,False,238
031,1,6,True,536
033,0,1,False,36
033,0,1,True,508
033,0,3,True,2
033,0,4,True,1
033,0,6,True,2
033,1,1,False,16
033,1,1,True,40
033,1,6,False,11
033,1,6,True,25
035,0,1,False,943
035,0,1,True,13749
035,0,2,False,66
035,0,2,True,204
035,0,3,False,9
035,0,3,True,64
035,0,4,False,6
035,0,4,True,33
035,0,5,True,2
035,0,6,False,73
035,0,6,True,83
035,1,1,False,352
035,1,1,True,1328
035,1,2,False,8
035,1,2,True,18
035,1,3,False,7
035,1,3,True,24
035,1,4,True,2
035,1,6,False,271
035,1,6,True,970
037,0,1,False,5847
037,0,1,True,53845
037,0,2,False,3235
037,0,2,True,18170
037,0,3,False,85
037,0,3,True,478
037,0,4,False,149
037,0,4,True,522
037,0,5,False,9
037,0,5,True,34
037,0,6,False,593
037,0,6,True,423
037,1,1,False,1182
037,1,1,True,2767
037,1,2,False,350
037,1,2,True,632
037,1,3,False,34
037,1,3,True,97
037,1,4,False,21
037,1,4,True,42
037,1,5,False,2
037,1,5,True,6
037,1,6,False,1263
037,1,6,True,2779
039,0,1,False,19653
039,0,1,True,128798
039,0,2,False,6206
039,0,2,True,23731
039,0,3,False,211
039,0,3,True,703
039,0,4,False,3193
039,0,4,True,11523
039,0,5,False,9
039,0,5,True,44
039,0,6,False,1216
039,0,6,True,964
039,1,1,False,16240
039,1,1,True,54725
039,1,2,False,2282
039,1,2,True,5542
039,1,3,False,271
039,1,3,True,585
039,1,4,False,688
039,1,4,True,1823
039,1,5,False,12
039,1,5,True,24
039,1,6,False,10207
039,1,6,True,24516
041,0,1,False,11699
041,0,1,True,88129
041,0,2,False,3482
041,0,2,True,13212
041,0,3,False,66
041,0,3,True,346
041,0,4,False,1378
041,0,4,True,6725
041,0,5,False,16
041,0,5,True,65
041,0,6,False,459
041,0,6,True,880
041,1,1,False,8692
041,1,1,True,34294
041,1,2,False,1402
041,1,2,True,3318
041,1,3,False,104
041,1,3,True,349
041,1,4,False,345
041,1,4,True,1635
041,1,5,False,4
041,1,5,True,34
041,1,6,False,4891
041,1,6,True,13326
043,0,1,False,294
043,0,1,True,4775
043,0,2,False,9
043,0,2,True,75
043,0,3,False,3
043,0,3,True,25
043,0,4,False,14
043,0,4,True,43
043,0,5,True,5
043,0,6,False,24
043,0,6,True,41
043,1,1,False,314
043,1,1,True,2610
043,1,2,False,6
043,1,2,True,14
043,1,3,False,15
043,1,3,True,60
043,1,4,False,3
043,1,4,True,6
043,1,6,False,157
043,1,6,True,739
045,0,1,False,68
045,0,1,True,1174
045,0,2,False,5
045,0,2,True,36
045,0,3,True,3
045,0,6,False,15
045,0,6,True,7
045,1,1,False,30
045,1,1,True,161
045,1,6,False,27
045,1,6,True,111
047,0,1,False,75
047,0,1,True,712
047,0,2,False,4
047,0,2,True,15
047,0,3,False,1
047,0,3,True,8
047,0,4,False,3
047,0,4,True,16
047,0,6,False,3
047,0,6,True,4
047,1,1,False,576
047,1,1,True,5108
047,1,2,False,5
047,1,2,True,13
047,1,3,False,5
047,1,3,True,11
047,1,4,False,1
047,1,4,True,1
047,1,5,True,1
047,1,6,False,124
047,1,6,True,537
049,0,1,False,2313
049,0,1,True,24793
049,0,2,False,210
049,0,2,True,997
049,0,3,False,28
049,0,3,True,130
049,0,4,False,30
049,0,4,True,129
049,0,5,False,4
049,0,5,True,10
049,0,6,False,148
049,0,6,True,175
049,1,1,False,1180
049,1,1,True,4676
049,1,2,False,53
049,1,2,True,122
049,1,3,False,12
049,1,3,True,46
049,1,4,False,3
049,1,4,True,1
049,1,6,False,856
049,1,6,True,2190
051,0,1,False,926
051,0,1,True,10085
051,0,2,False,283
051,0,2,True,1741
051,0,3,False,9
051,0,3,True,38
051,0,4,False,1
051,0,4,True,24
051,0,5,True,3
051,0,6,False,48
051,0,6,True,33
051,1,1,False,509
051,1,1,True,1872
051,1,2,False,25
051,1,2,True,49
051,1,3,False,21
051,1,3,True,39
051,1,4,True,3
051,1,6,False,393
051,1,6,True,1085
053,0,1,False,2471
053,0,1,True,28939
053,0,2,False,138
053,0,2,True,463
053,0,3,False,16
053,0,3,True,144
053,0,4,False,36
053,0,4,True,162
053,0,5,False,1
053,0,5,True,12
053,0,6,False,123
053,0,6,True,151
053,1,1,False,1390
053,1,1,True,5025
053,1,2,False,53
053,1,2,True,112
053,1,3,False,51
053,1,3,True,79
053,1,4,False,1
053,1,4,True,4
053,1,5,True,4
053,1,6,False,870
053,1,6,True,2505
055,0,1,False,1646
055,0,1,True,15406
055,0,2,False,381
055,0,2,True,1653
055,0,3,False,16
055,0,3,True,67
055,0,4,False,47
055,0,4,True,281
055,0,5,False,3
055,0,5,True,5
055,0,6,False,55
055,0,6,True,72
055,1,1,False,2024
055,1,1,True,9789
055,1,2,False,135
055,1,2,True,416
055,1,3,False,73
055,1,3,True,149
055,1,4,False,7
055,1,4,True,22
055,1,5,False,2
055,1,5,True,3
055,1,6,False,1402
055,1,6,True,4412
057,0,1,False,820
057,0,1,True,9558
057,0,2,False,65
057,0,2,True,388
057,0,3,False,8
057,0,3,True,24
057,0,4,False,166
057,0,4,True,743
057,0,5,False,1
057,0,5,True,3
057,0,6,False,19
057,0,6,True,38
057,1,1,False,1144
057,1,1,True,5910
057,1,2,False,29
057,1,2,True,83
057,1,3,False,25
057,1,3,True,47
057,1,4,False,16
057,1,4,True,23
057,1,5,False,1
057,1,5,True,3
057,1,6,False,577
057,1,6,True,1690
059,0,1,False,1079
059,0,1,True,10662
059,0,2,False,41
059,0,2,True,93
059,0,3,False,15
059,0,3,True,40
059,0,4,False,7
059,0,4,True,49
059,0,5,False,2
059,0,5,True,5
059,0,6,False,73
059,0,6,True,78
059,1,1,False,283
059,1,1,True,700
059,1,2,False,2
059,1,2,True,5
059,1,3,False,10
059,1,3,True,10
059,1,4,True,1
059,1,5,True,1
059,1,6,False,112
059,1,6,True,276
061,0,1,False,7698
061,0,1,True,57979
061,0,2,False,234
061,0,2,True,754
061,0,3,False,88
061,0,3,True,241
061,0,4,False,444
061,0,4,True,1672
061,0,5,False,16
061,0,5,True,51
061,0,6,False,108
061,0,6,True,155
061,1,1,False,48664
061,1,1,True,239082
061,1,2,False,493
061,1,2,True,674
061,1,3,False,504
061,1,3,True,855
061,1,4,False,150
061,1,4,True,423
061,1,5,False,10
061,1,5,True,36
061,1,6,False,12349
061,1,6,True,33540
063,0,1,False,617
063,0,1,True,6347
063,0,2,False,291
063,0,2,True,1802
063,0,3,False,6
063,0,3,True,33
063,0,4,False,21
063,0,4,True,38
063,0,5,False,5
063,0,5,True,11
063,0,6,False,94
063,0,6,True,29
063,1,1,False,371
063,1,1,True,1067
063,1,2,False,24
063,1,2,True,46
063,1,3,False,17
063,1,3,True,26
063,1,4,True,1
063,1,5,True,1
063,1,6,False,402
063,1,6,True,1152
065,0,1,False,465
065,0,1,True,4999
065,0,2,False,17
065,0,2,True,18
065,0,3,False,5
065,0,3,True,53
065,0,4,False,6
065,0,4,True,13
065,0,6,False,38
065,0,6,True,32
065,1,1,False,76
065,1,1,True,263
065,1,3,False,1
065,1,3,True,8
065,1,6,False,41
065,1,6,True,147
067,0,1,False,2005
067,0,1,True,21440
067,0,2,False,622
067,0,2,True,4644
067,0,3,False,17
067,0,3,True,115
067,0,4,False,17
067,0,4,True,69
067,0,5,True,4
067,0,6,False,174
067,0,6,True,155
067,1,1,False,198
067,1,1,True,436
067,1,2,False,21
067,1,2,True,28
067,1,3,False,5
067,1,3,True,24
067,1,4,False,3
067,1,4,True,2
067,1,6,False,188
067,1,6,True,297
069,0,1,False,250
069,0,1,True,2966
069,0,2,False,34
069,0,2,True,105
069,0,3,False,11
069,0,3,True,18
069,0,4,False,3
069,0,4,True,25
069,0,6,False,4
069,0,6,True,3
069,1,1,False,368
069,1,1,True,1948
069,1,2,False,9
069,1,2,True,14
069,1,3,False,20
069,1,3,True,27
069,1,4,False,3
069,1,4,True,2
069,1,6,False,459
069,1,6,True,1793
071,0,1,False,2770
071,0,1,True,18897
071,0,2,False,419
071,0,2,True,1999
071,0,3,False,24
071,0,3,True,93
071,0,4,False,72
071,0,4,True,215
071,0,5,False,8
071,0,5,True,5
071,0,6,False,90
071,0,6,True,56
071,1,1,False,1503
071,1,1,True,4412
071,1,2,False,163
071,1,2,True,291
071,1,3,False,35
071,1,3,True,67
071,1,4,False,12
071,1,4,True,40
071,1,5,False,5
071,1,5,True,3
071,1,6,False,1147
071,1,6,True,2770
073,0,1,False,2899
073,0,1,True,28165
073,0,2,False,1054
073,0,2,True,5877
073,0,3,False,10
073,0,3,True,121
073,0,4,False,46
073,0,4,True,172
073,0,5,False,2
073,0,5,True,4
073,0,6,False,252
073,0,6,True,143
073,1,1,False,1373
073,1,1,True,4013
073,1,2,False,189
073,1,2,True,378
073,1,3,False,73
073,1,3,True,138
073,1,4,False,2
073,1,4,True,17
073,1,5,False,1
073,1,5,True,2
073,1,6,False,1795
073,1,6,True,4119
075,0,1,False,339
075,0,1,True,4455
075,0,2,False,41
075,0,2,True,516
075,0,3,False,12
075,0,3,True,16
075,0,4,False,8
075,0,4,True,39
075,0,5,False,1
075,0,5,True,1
075,0,6,False,15
075,0,6,True,20
075,1,1,False,152
075,1,1,True,828
075,1,2,False,11
075,1,2,True,130
075,1,3,False,4
075,1,3,True,8
075,1,4,False,1
075,1,4,True,2
075,1,6,False,81
075,1,6,True,361
077,0,1,False,744
077,0,1,True,9262
077,0,2,False,16
077,0,2,True,36
077,0,3,False,28
077,0,3,True,85
077,0,4,False,1
077,0,4,True,27
077,0,5,True,1
077,0,6,False,35
077,0,6,True,93
077,1,1,False,53
077,1,1,True,165
077,1,2,False,4
077,1,2,True,1
077,1,3,False,1
077,1,3,True,9
077,1,6,False,59
077,1,6,True,132
079,0,1,False,97
079,0,1,True,1402
079,0,2,False,12
079,0,2,True,96
079,0,3,True,8
079,0,4,False,2
079,0,4,True,1
079,0,5,False,2
079,0,5,True,1
079,0,6,False,1
079,0,6,True,2
079,1,1,False,131
079,1,1,True,658
079,1,2,False,6
079,1,2,True,11
079,1,3,False,4
079,1,3,True,24
079,1,4,True,2
079,1,6,False,138
079,1,6,True,529
081,0,1,False,184
081,0,1,True,2496
081,0,2,False,1
081,0,2,True,6
081,0,3,False,2
081,0,3,True,19
081,0,4,True,5
081,0,5,True,1
081,0,6,False,13
081,0,6,True,12
081,1,1,False,64
081,1,1,True,292
081,1,2,True,1
081,1,3,False,4
081,1,3,True,12
081,1,6,False,37
081,1,6,True,171
083,0,1,False,450
083,0,1,True,6706
083,0,2,False,24
083,0,2,True,162
083,0,3,False,10
083,0,3,True,30
083,0,4,False,8
083,0,4,True,24
083,0,5,True,1
083,0,6,False,16
083,0,6,True,35
083,1,1,False,110
083,1,1,True,575
083,1,2,False,5
083,1,2,True,6
083,1,3,False,5
083,1,3,True,13
083,1,6,False,157
083,1,6,True,558
085,0,1,False,68426
085,0,1,True,369637
085,0,2,False,12982
085,0,2,True,40658
085,0,3,False,818
085,0,3,True,2111
085,0,4,False,17431
085,0,4,True,63269
085,0,5,False,87
085,0,5,True,270
085,0,6,False,4785
085,0,6,True,4208
085,1,1,False,32966
085,1,1,True,89007
085,1,2,False,3993
085,1,2,True,8754
085,1,3,False,574
085,1,3,True,945
085,1,4,False,2129
085,1,4,True,4923
085,1,5,False,28
085,1,5,True,63
085,1,6,False,17908
085,1,6,True,36369
087,0,1,False,130
087,0,1,True,1846
087,0,2,False,16
087,0,2,True,109
087,0,3,False,8
087,0,3,True,32
087,0,4,True,3
087,0,6,False,13
087,0,6,True,16
087,1,1,False,45
087,1,1,True,317
087,1,2,False,3
087,1,2,True,6
087,1,3,False,4
087,1,3,True,8
087,1,4,True,1
087,1,6,False,118
087,1,6,True,382
089,0,1,False,777
089,0,1,True,11487
089,0,2,False,301
089,0,2,True,2068
089,0,3,False,2
089,0,3,True,15
089,0,4,False,20
089,0,4,True,55
089,0,5,False,4
089,0,5,True,11
089,0,6,False,31
089,0,6,True,44
089,1,1,False,617
089,1,1,True,2795
089,1,2,False,113
089,1,2,True,258
089,1,3,False,56
089,1,3,True,52
089,1,4,False,1
089,1,4,True,1
089,1,5,True,1
089,1,6,False,518
089,1,6,True,1647
091,0,1,False,7292
091,0,1,True,63223
091,0,2,False,268
091,0,2,True,967
091,0,3,False,46
091,0,3,True,265
091,0,4,False,116
091,0,4,True,641
091,0,5,False,5
091,0,5,True,38
091,0,6,False,249
091,0,6,True,262
091,1,1,False,5204
091,1,1,True,21325
091,1,2,False,148
091,1,2,True,344
091,1,3,False,88
091,1,3,True,246
091,1,4,False,19
091,1,4,True,73
091,1,5,False,2
091,1,5,True,6
091,1,6,False,2193
091,1,6,True,5452
093,0,1,False,663
093,0,1,True,9476
093,0,2,False,7
093,0,2,True,18
093,0,3,False,8
093,0,3,True,36
093,0,4,False,8
093,0,4,True,26
093,0,5,False,3
093,0,5,True,1
093,0,6,False,17
093,0,6,True,57
093,1,1,False,435
093,1,1,True,1843
093,1,2,False,16
093,1,2,True,12
093,1,3,False,18
093,1,3,True,30
093,1,4,False,1
093,1,6,False,280
093,1,6,True,1019
095,0,1,False,142
095,0,1,True,2650
095,0,2,False,5
095,0,2,True,39
095,0,3,False,2
095,0,3,True,10
095,0,4,False,3
095,0,4,True,11
095,0,5,True,5
095,0,6,True,2
095,1,1,False,96
095,1,1,True,665
095,1,2,False,7
095,1,2,True,26
095,1,3,True,4
095,1,6,False,45
095,1,6,True,375
097,0,1,False,2563
097,0,1,True,26544
097,0,2,False,206
097,0,2,True,738
097,0,3,False,63
097,0,3,True,233
097,0,4,False,46
097,0,4,True,232
097,0,5,False,13
097,0,5,True,6
097,0,6,False,172
097,0,6,True,212
097,1,1,False,1002
097,1,1,True,2834
097,1,2,False,55
097,1,2,True,55
097,1,3,False,40
097,1,3,True,66
097,1,4,False,4
097,1,4,True,8
097,1,6,False,958
097,1,6,True,2387
099,0,1,False,5595
099,0,1,True,35335
099,0,2,False,1574
099,0,2,True,7158
099,0,3,False,84
099,0,3,True,295
099,0,4,False,134
099,0,4,True,982
099,0,5,False,179
099,0,5,True,343
099,0,6,False,598
099,0,6,True,598
099,1,1,False,3020
099,1,1,True,9083
099,1,2,False,867
099,1,2,True,2344
099,1,3,False,87
